timestamp,date,time,day_of_week,month,device_name,state,temperature
2025-09-03 00:30:00,2025-09-03,00:30,Wednesday,September,Lights,0,16.5
2025-09-03 00:30:00,2025-09-03,00:30,Wednesday,September,Fan,0,16.5
2025-09-03 00:30:00,2025-09-03,00:30,Wednesday,September,Dishwasher,0,16.5
2025-09-03 00:30:00,2025-09-03,00:30,Wednesday,September,Electric Stove,0,16.5
2025-09-03 01:00:00,2025-09-03,01:00,Wednesday,September,TV,0,16.2
2025-09-03 01:00:00,2025-09-03,01:00,Wednesday,September,Washing Machine,0,16.2
2025-09-03 01:00:00,2025-09-03,01:00,Wednesday,September,AC,0,16.2
2025-09-03 01:00:00,2025-09-03,01:00,Wednesday,September,Refrigerator,1,16.2
2025-09-03 01:00:00,2025-09-03,01:00,Wednesday,September,Microwave,0,16.2
2025-09-03 01:00:00,2025-09-03,01:00,Wednesday,September,Water Heater,0,16.2
2025-09-03 01:00:00,2025-09-03,01:00,Wednesday,September,Lights,0,16.2
2025-09-03 01:00:00,2025-09-03,01:00,Wednesday,September,Fan,0,16.2
2025-09-03 01:00:00,2025-09-03,01:00,Wednesday,September,Dishwasher,0,16.2
2025-09-03 01:00:00,2025-09-03,01:00,Wednesday,September,Electric Stove,0,16.2
2025-09-03 01:30:00,2025-09-03,01:30,Wednesday,September,TV,0,18.5
2025-09-03 01:30:00,2025-09-03,01:30,Wednesday,September,Washing Machine,0,18.5
2025-09-03 01:30:00,2025-09-03,01:30,Wednesday,September,AC,0,18.5
2025-09-03 01:30:00,2025-09-03,01:30,Wednesday,September,Refrigerator,1,18.5
2025-09-03 01:30:00,2025-09-03,01:30,Wednesday,September,Microwave,0,18.5
2025-09-03 01:30:00,2025-09-03,01:30,Wednesday,September,Water Heater,1,18.5
2025-09-03 01:30:00,2025-09-03,01:30,Wednesday,September,Lights,0,18.5
2025-09-03 01:30:00,2025-09-03,01:30,Wednesday,September,Fan,0,18.5
2025-09-03 01:30:00,2025-09-03,01:30,Wednesday,September,Dishwasher,0,18.5
2025-09-03 01:30:00,2025-09-03,01:30,Wednesday,September,Electric Stove,0,18.5
2025-09-03 02:00:00,2025-09-03,02:00,Wednesday,September,TV,0,16.6
2025-09-03 02:00:00,2025-09-03,02:00,Wednesday,September,Washing Machine,0,16.6
2025-09-03 02:00:00,2025-09-03,02:00,Wednesday,September,AC,0,16.6
2025-09-03 02:00:00,2025-09-03,02:00,Wednesday,September,Refrigerator,1,16.6
2025-09-03 02:00:00,2025-09-03,02:00,Wednesday,September,Microwave,0,16.6
2025-09-03 02:00:00,2025-09-03,02:00,Wednesday,September,Water Heater,0,16.6
2025-09-03 02:00:00,2025-09-03,02:00,Wednesday,September,Lights,0,16.6
2025-09-03 02:00:00,2025-09-03,02:00,Wednesday,September,Fan,0,16.6
2025-09-03 02:00:00,2025-09-03,02:00,Wednesday,September,Dishwasher,0,16.6
2025-09-03 02:00:00,2025-09-03,02:00,Wednesday,September,Electric Stove,0,16.6
2025-09-03 02:30:00,2025-09-03,02:30,Wednesday,September,TV,0,18.0
2025-09-03 02:30:00,2025-09-03,02:30,Wednesday,September,Washing Machine,0,18.0
2025-09-03 02:30:00,2025-09-03,02:30,Wednesday,September,AC,0,18.0
2025-09-03 02:30:00,2025-09-03,02:30,Wednesday,September,Refrigerator,1,18.0
2025-09-03 02:30:00,2025-09-03,02:30,Wednesday,September,Microwave,0,18.0
2025-09-03 02:30:00,2025-09-03,02:30,Wednesday,September,Water Heater,1,18.0
2025-09-03 02:30:00,2025-09-03,02:30,Wednesday,September,Lights,0,18.0
2025-09-03 02:30:00,2025-09-03,02:30,Wednesday,September,Fan,0,18.0
2025-09-03 02:30:00,2025-09-03,02:30,Wednesday,September,Dishwasher,0,18.0
2025-09-03 02:30:00,2025-09-03,02:30,Wednesday,September,Electric Stove,0,18.0
2025-09-03 03:00:00,2025-09-03,03:00,Wednesday,September,TV,0,20.6
2025-09-03 03:00:00,2025-09-03,03:00,Wednesday,September,Washing Machine,0,20.6
2025-09-03 03:00:00,2025-09-03,03:00,Wednesday,September,AC,0,20.6
2025-09-03 03:00:00,2025-09-03,03:00,Wednesday,September,Refrigerator,1,20.6
2025-09-03 03:00:00,2025-09-03,03:00,Wednesday,September,Microwave,0,20.6
2025-09-03 03:00:00,2025-09-03,03:00,Wednesday,September,Water Heater,0,20.6
2025-09-03 03:00:00,2025-09-03,03:00,Wednesday,September,Lights,0,20.6
2025-09-03 03:00:00,2025-09-03,03:00,Wednesday,September,Fan,0,20.6
2025-09-03 03:00:00,2025-09-03,03:00,Wednesday,September,Dishwasher,0,20.6
2025-09-03 03:00:00,2025-09-03,03:00,Wednesday,September,Electric Stove,0,20.6
2025-09-03 03:30:00,2025-09-03,03:30,Wednesday,September,TV,0,16.2
2025-09-03 03:30:00,2025-09-03,03:30,Wednesday,September,Washing Machine,0,16.2
2025-09-03 03:30:00,2025-09-03,03:30,Wednesday,September,AC,0,16.2
2025-09-03 03:30:00,2025-09-03,03:30,Wednesday,September,Refrigerator,1,16.2
2025-09-03 03:30:00,2025-09-03,03:30,Wednesday,September,Microwave,0,16.2
2025-09-03 03:30:00,2025-09-03,03:30,Wednesday,September,Water Heater,0,16.2
2025-09-03 03:30:00,2025-09-03,03:30,Wednesday,September,Lights,0,16.2
2025-09-03 03:30:00,2025-09-03,03:30,Wednesday,September,Fan,0,16.2
2025-09-03 03:30:00,2025-09-03,03:30,Wednesday,September,Dishwasher,0,16.2
2025-09-03 03:30:00,2025-09-03,03:30,Wednesday,September,Electric Stove,0,16.2
2025-09-03 04:00:00,2025-09-03,04:00,Wednesday,September,TV,0,21.4
2025-09-03 04:00:00,2025-09-03,04:00,Wednesday,September,Washing Machine,0,21.4
2025-09-03 04:00:00,2025-09-03,04:00,Wednesday,September,AC,1,21.4
2025-09-03 04:00:00,2025-09-03,04:00,Wednesday,September,Refrigerator,1,21.4
2025-09-03 04:00:00,2025-09-03,04:00,Wednesday,September,Microwave,0,21.4
2025-09-03 04:00:00,2025-09-03,04:00,Wednesday,September,Water Heater,0,21.4
2025-09-03 04:00:00,2025-09-03,04:00,Wednesday,September,Lights,0,21.4
2025-09-03 04:00:00,2025-09-03,04:00,Wednesday,September,Fan,0,21.4
2025-09-03 04:00:00,2025-09-03,04:00,Wednesday,September,Dishwasher,0,21.4
2025-09-03 04:00:00,2025-09-03,04:00,Wednesday,September,Electric Stove,0,21.4
2025-09-03 04:30:00,2025-09-03,04:30,Wednesday,September,TV,0,22.1
2025-09-03 04:30:00,2025-09-03,04:30,Wednesday,September,Washing Machine,0,22.1
2025-09-03 04:30:00,2025-09-03,04:30,Wednesday,September,AC,1,22.1
2025-09-03 04:30:00,2025-09-03,04:30,Wednesday,September,Refrigerator,1,22.1
2025-09-03 04:30:00,2025-09-03,04:30,Wednesday,September,Microwave,0,22.1
2025-09-03 04:30:00,2025-09-03,04:30,Wednesday,September,Water Heater,0,22.1
2025-09-03 04:30:00,2025-09-03,04:30,Wednesday,September,Lights,0,22.1
2025-09-03 04:30:00,2025-09-03,04:30,Wednesday,September,Fan,0,22.1
2025-09-03 04:30:00,2025-09-03,04:30,Wednesday,September,Dishwasher,0,22.1
2025-09-03 04:30:00,2025-09-03,04:30,Wednesday,September,Electric Stove,0,22.1
2025-09-03 05:00:00,2025-09-03,05:00,Wednesday,September,TV,1,18.7
2025-09-03 05:00:00,2025-09-03,05:00,Wednesday,September,Washing Machine,0,18.7
2025-09-03 05:00:00,2025-09-03,05:00,Wednesday,September,AC,1,18.7
2025-09-03 05:00:00,2025-09-03,05:00,Wednesday,September,Refrigerator,1,18.7
2025-09-03 05:00:00,2025-09-03,05:00,Wednesday,September,Microwave,0,18.7
2025-09-03 05:00:00,2025-09-03,05:00,Wednesday,September,Water Heater,0,18.7
2025-09-03 05:00:00,2025-09-03,05:00,Wednesday,September,Lights,0,18.7
2025-09-03 05:00:00,2025-09-03,05:00,Wednesday,September,Fan,0,18.7
2025-09-03 05:00:00,2025-09-03,05:00,Wednesday,September,Dishwasher,0,18.7
2025-09-03 05:00:00,2025-09-03,05:00,Wednesday,September,Electric Stove,0,18.7
2025-09-03 05:30:00,2025-09-03,05:30,Wednesday,September,TV,0,20.9
2025-09-03 05:30:00,2025-09-03,05:30,Wednesday,September,Washing Machine,0,20.9
2025-09-03 05:30:00,2025-09-03,05:30,Wednesday,September,AC,0,20.9
2025-09-03 05:30:00,2025-09-03,05:30,Wednesday,September,Refrigerator,1,20.9
2025-09-03 05:30:00,2025-09-03,05:30,Wednesday,September,Microwave,0,20.9
2025-09-03 05:30:00,2025-09-03,05:30,Wednesday,September,Water Heater,1,20.9
2025-09-03 05:30:00,2025-09-03,05:30,Wednesday,September,Lights,0,20.9
2025-09-03 05:30:00,2025-09-03,05:30,Wednesday,September,Fan,0,20.9
2025-09-03 05:30:00,2025-09-03,05:30,Wednesday,September,Dishwasher,0,20.9
2025-09-03 05:30:00,2025-09-03,05:30,Wednesday,September,Electric Stove,0,20.9
2025-09-03 06:00:00,2025-09-03,06:00,Wednesday,September,TV,1,22.1
2025-09-03 06:00:00,2025-09-03,06:00,Wednesday,September,Washing Machine,0,22.1
2025-09-03 06:00:00,2025-09-03,06:00,Wednesday,September,AC,0,22.1
2025-09-03 06:00:00,2025-09-03,06:00,Wednesday,September,Refrigerator,1,22.1
2025-09-03 06:00:00,2025-09-03,06:00,Wednesday,September,Microwave,0,22.1
2025-09-03 06:00:00,2025-09-03,06:00,Wednesday,September,Water Heater,1,22.1
2025-09-03 06:00:00,2025-09-03,06:00,Wednesday,September,Lights,0,22.1
2025-09-03 06:00:00,2025-09-03,06:00,Wednesday,September,Fan,1,22.1
2025-09-03 06:00:00,2025-09-03,06:00,Wednesday,September,Dishwasher,0,22.1
2025-09-03 06:00:00,2025-09-03,06:00,Wednesday,September,Electric Stove,0,22.1
2025-09-03 06:30:00,2025-09-03,06:30,Wednesday,September,TV,0,20.7
2025-09-03 06:30:00,2025-09-03,06:30,Wednesday,September,Washing Machine,0,20.7
2025-09-03 06:30:00,2025-09-03,06:30,Wednesday,September,AC,0,20.7
2025-09-03 06:30:00,2025-09-03,06:30,Wednesday,September,Refrigerator,1,20.7
2025-09-03 06:30:00,2025-09-03,06:30,Wednesday,September,Microwave,0,20.7
2025-09-03 06:30:00,2025-09-03,06:30,Wednesday,September,Water Heater,0,20.7
2025-09-03 06:30:00,2025-09-03,06:30,Wednesday,September,Lights,0,20.7
2025-09-03 06:30:00,2025-09-03,06:30,Wednesday,September,Fan,0,20.7
2025-09-03 06:30:00,2025-09-03,06:30,Wednesday,September,Dishwasher,0,20.7
2025-09-03 06:30:00,2025-09-03,06:30,Wednesday,September,Electric Stove,0,20.7
2025-09-03 07:00:00,2025-09-03,07:00,Wednesday,September,TV,0,23.2
2025-09-03 07:00:00,2025-09-03,07:00,Wednesday,September,Washing Machine,0,23.2
2025-09-03 07:00:00,2025-09-03,07:00,Wednesday,September,AC,1,23.2
2025-09-03 07:00:00,2025-09-03,07:00,Wednesday,September,Refrigerator,1,23.2
2025-09-03 07:00:00,2025-09-03,07:00,Wednesday,September,Microwave,0,23.2
2025-09-03 07:00:00,2025-09-03,07:00,Wednesday,September,Water Heater,1,23.2
2025-09-03 07:00:00,2025-09-03,07:00,Wednesday,September,Lights,0,23.2
2025-09-03 07:00:00,2025-09-03,07:00,Wednesday,September,Fan,0,23.2
2025-09-03 07:00:00,2025-09-03,07:00,Wednesday,September,Dishwasher,0,23.2
2025-09-03 07:00:00,2025-09-03,07:00,Wednesday,September,Electric Stove,0,23.2
2025-09-03 07:30:00,2025-09-03,07:30,Wednesday,September,TV,0,24.9
2025-09-03 07:30:00,2025-09-03,07:30,Wednesday,September,Washing Machine,0,24.9
2025-09-03 07:30:00,2025-09-03,07:30,Wednesday,September,AC,1,24.9
2025-09-03 07:30:00,2025-09-03,07:30,Wednesday,September,Refrigerator,1,24.9
2025-09-03 07:30:00,2025-09-03,07:30,Wednesday,September,Microwave,0,24.9
2025-09-03 07:30:00,2025-09-03,07:30,Wednesday,September,Water Heater,1,24.9
2025-09-03 07:30:00,2025-09-03,07:30,Wednesday,September,Lights,0,24.9
2025-09-03 07:30:00,2025-09-03,07:30,Wednesday,September,Fan,0,24.9
2025-09-03 07:30:00,2025-09-03,07:30,Wednesday,September,Dishwasher,0,24.9
2025-09-03 07:30:00,2025-09-03,07:30,Wednesday,September,Electric Stove,1,24.9
2025-09-03 08:00:00,2025-09-03,08:00,Wednesday,September,TV,0,23.8
2025-09-03 08:00:00,2025-09-03,08:00,Wednesday,September,Washing Machine,0,23.8
2025-09-03 08:00:00,2025-09-03,08:00,Wednesday,September,AC,0,23.8
2025-09-03 08:00:00,2025-09-03,08:00,Wednesday,September,Refrigerator,1,23.8
2025-09-03 08:00:00,2025-09-03,08:00,Wednesday,September,Microwave,1,23.8
2025-09-03 08:00:00,2025-09-03,08:00,Wednesday,September,Water Heater,1,23.8
2025-09-03 08:00:00,2025-09-03,08:00,Wednesday,September,Lights,0,23.8
2025-09-03 08:00:00,2025-09-03,08:00,Wednesday,September,Fan,0,23.8
2025-09-03 08:00:00,2025-09-03,08:00,Wednesday,September,Dishwasher,0,23.8
2025-09-03 08:00:00,2025-09-03,08:00,Wednesday,September,Electric Stove,1,23.8
2025-09-03 08:30:00,2025-09-03,08:30,Wednesday,September,TV,0,23.9
2025-09-03 08:30:00,2025-09-03,08:30,Wednesday,September,Washing Machine,1,23.9
2025-09-03 08:30:00,2025-09-03,08:30,Wednesday,September,AC,0,23.9
2025-09-03 08:30:00,2025-09-03,08:30,Wednesday,September,Refrigerator,1,23.9
2025-09-03 08:30:00,2025-09-03,08:30,Wednesday,September,Microwave,0,23.9
2025-09-03 08:30:00,2025-09-03,08:30,Wednesday,September,Water Heater,1,23.9
2025-09-03 08:30:00,2025-09-03,08:30,Wednesday,September,Lights,0,23.9
2025-09-03 08:30:00,2025-09-03,08:30,Wednesday,September,Fan,0,23.9
2025-09-03 08:30:00,2025-09-03,08:30,Wednesday,September,Dishwasher,0,23.9
2025-09-03 08:30:00,2025-09-03,08:30,Wednesday,September,Electric Stove,0,23.9
2025-09-03 09:00:00,2025-09-03,09:00,Wednesday,September,TV,0,25.6
2025-09-03 09:00:00,2025-09-03,09:00,Wednesday,September,Washing Machine,1,25.6
2025-09-03 09:00:00,2025-09-03,09:00,Wednesday,September,AC,1,25.6
2025-09-03 09:00:00,2025-09-03,09:00,Wednesday,September,Refrigerator,1,25.6
2025-09-03 09:00:00,2025-09-03,09:00,Wednesday,September,Microwave,1,25.6
2025-09-03 09:00:00,2025-09-03,09:00,Wednesday,September,Water Heater,0,25.6
2025-09-03 09:00:00,2025-09-03,09:00,Wednesday,September,Lights,0,25.6
2025-09-03 09:00:00,2025-09-03,09:00,Wednesday,September,Fan,1,25.6
2025-09-03 09:00:00,2025-09-03,09:00,Wednesday,September,Dishwasher,0,25.6
2025-09-03 09:00:00,2025-09-03,09:00,Wednesday,September,Electric Stove,0,25.6
2025-09-03 09:30:00,2025-09-03,09:30,Wednesday,September,TV,0,26.2
2025-09-03 09:30:00,2025-09-03,09:30,Wednesday,September,Washing Machine,0,26.2
2025-09-03 09:30:00,2025-09-03,09:30,Wednesday,September,AC,1,26.2
2025-09-03 09:30:00,2025-09-03,09:30,Wednesday,September,Refrigerator,1,26.2
2025-09-03 09:30:00,2025-09-03,09:30,Wednesday,September,Microwave,0,26.2
2025-09-03 09:30:00,2025-09-03,09:30,Wednesday,September,Water Heater,0,26.2
2025-09-03 09:30:00,2025-09-03,09:30,Wednesday,September,Lights,0,26.2
2025-09-03 09:30:00,2025-09-03,09:30,Wednesday,September,Fan,1,26.2
2025-09-03 09:30:00,2025-09-03,09:30,Wednesday,September,Dishwasher,0,26.2
2025-09-03 09:30:00,2025-09-03,09:30,Wednesday,September,Electric Stove,0,26.2
2025-09-03 10:00:00,2025-09-03,10:00,Wednesday,September,TV,1,25.3
2025-09-03 10:00:00,2025-09-03,10:00,Wednesday,September,Washing Machine,0,25.3
2025-09-03 10:00:00,2025-09-03,10:00,Wednesday,September,AC,1,25.3
2025-09-03 10:00:00,2025-09-03,10:00,Wednesday,September,Refrigerator,1,25.3
2025-09-03 10:00:00,2025-09-03,10:00,Wednesday,September,Microwave,0,25.3
2025-09-03 10:00:00,2025-09-03,10:00,Wednesday,September,Water Heater,0,25.3
2025-09-03 10:00:00,2025-09-03,10:00,Wednesday,September,Lights,0,25.3
2025-09-03 10:00:00,2025-09-03,10:00,Wednesday,September,Fan,1,25.3
2025-09-03 10:00:00,2025-09-03,10:00,Wednesday,September,Dishwasher,0,25.3
2025-09-03 10:00:00,2025-09-03,10:00,Wednesday,September,Electric Stove,0,25.3
2025-09-03 10:30:00,2025-09-03,10:30,Wednesday,September,TV,0,26.0
2025-09-03 10:30:00,2025-09-03,10:30,Wednesday,September,Washing Machine,0,26.0
2025-09-03 10:30:00,2025-09-03,10:30,Wednesday,September,AC,1,26.0
2025-09-03 10:30:00,2025-09-03,10:30,Wednesday,September,Refrigerator,1,26.0
2025-09-03 10:30:00,2025-09-03,10:30,Wednesday,September,Microwave,0,26.0
2025-09-03 10:30:00,2025-09-03,10:30,Wednesday,September,Water Heater,0,26.0
2025-09-03 10:30:00,2025-09-03,10:30,Wednesday,September,Lights,0,26.0
2025-09-03 10:30:00,2025-09-03,10:30,Wednesday,September,Fan,1,26.0
2025-09-03 10:30:00,2025-09-03,10:30,Wednesday,September,Dishwasher,0,26.0
2025-09-03 10:30:00,2025-09-03,10:30,Wednesday,September,Electric Stove,0,26.0
2025-09-03 11:00:00,2025-09-03,11:00,Wednesday,September,TV,0,26.9
2025-09-03 11:00:00,2025-09-03,11:00,Wednesday,September,Washing Machine,1,26.9
2025-09-03 11:00:00,2025-09-03,11:00,Wednesday,September,AC,1,26.9
2025-09-03 11:00:00,2025-09-03,11:00,Wednesday,September,Refrigerator,1,26.9
2025-09-03 11:00:00,2025-09-03,11:00,Wednesday,September,Microwave,0,26.9
2025-09-03 11:00:00,2025-09-03,11:00,Wednesday,September,Water Heater,0,26.9
2025-09-03 11:00:00,2025-09-03,11:00,Wednesday,September,Lights,0,26.9
2025-09-03 11:00:00,2025-09-03,11:00,Wednesday,September,Fan,1,26.9
2025-09-03 11:00:00,2025-09-03,11:00,Wednesday,September,Dishwasher,0,26.9
2025-09-03 11:00:00,2025-09-03,11:00,Wednesday,September,Electric Stove,0,26.9
2025-09-03 11:30:00,2025-09-03,11:30,Wednesday,September,TV,1,25.0
2025-09-03 11:30:00,2025-09-03,11:30,Wednesday,September,Washing Machine,0,25.0
2025-09-03 11:30:00,2025-09-03,11:30,Wednesday,September,AC,1,25.0
2025-09-03 11:30:00,2025-09-03,11:30,Wednesday,September,Refrigerator,0,25.0
2025-09-03 11:30:00,2025-09-03,11:30,Wednesday,September,Microwave,0,25.0
2025-09-03 11:30:00,2025-09-03,11:30,Wednesday,September,Water Heater,0,25.0
2025-09-03 11:30:00,2025-09-03,11:30,Wednesday,September,Lights,0,25.0
2025-09-03 11:30:00,2025-09-03,11:30,Wednesday,September,Fan,0,25.0
2025-09-03 11:30:00,2025-09-03,11:30,Wednesday,September,Dishwasher,0,25.0
2025-09-03 11:30:00,2025-09-03,11:30,Wednesday,September,Electric Stove,0,25.0
2025-09-03 12:00:00,2025-09-03,12:00,Wednesday,September,TV,0,27.5
2025-09-03 12:00:00,2025-09-03,12:00,Wednesday,September,Washing Machine,0,27.5
2025-09-03 12:00:00,2025-09-03,12:00,Wednesday,September,AC,0,27.5
2025-09-03 12:00:00,2025-09-03,12:00,Wednesday,September,Refrigerator,1,27.5
2025-09-03 12:00:00,2025-09-03,12:00,Wednesday,September,Microwave,0,27.5
2025-09-03 12:00:00,2025-09-03,12:00,Wednesday,September,Water Heater,0,27.5
2025-09-03 12:00:00,2025-09-03,12:00,Wednesday,September,Lights,1,27.5
2025-09-03 12:00:00,2025-09-03,12:00,Wednesday,September,Fan,1,27.5
2025-09-03 12:00:00,2025-09-03,12:00,Wednesday,September,Dishwasher,0,27.5
2025-09-03 12:00:00,2025-09-03,12:00,Wednesday,September,Electric Stove,0,27.5
2025-09-03 12:30:00,2025-09-03,12:30,Wednesday,September,TV,1,25.8
2025-09-03 12:30:00,2025-09-03,12:30,Wednesday,September,Washing Machine,0,25.8
2025-09-03 12:30:00,2025-09-03,12:30,Wednesday,September,AC,1,25.8
2025-09-03 12:30:00,2025-09-03,12:30,Wednesday,September,Refrigerator,1,25.8
2025-09-03 12:30:00,2025-09-03,12:30,Wednesday,September,Microwave,0,25.8
2025-09-03 12:30:00,2025-09-03,12:30,Wednesday,September,Water Heater,0,25.8
2025-09-03 12:30:00,2025-09-03,12:30,Wednesday,September,Lights,0,25.8
2025-09-03 12:30:00,2025-09-03,12:30,Wednesday,September,Fan,0,25.8
2025-09-03 12:30:00,2025-09-03,12:30,Wednesday,September,Dishwasher,0,25.8
2025-09-03 12:30:00,2025-09-03,12:30,Wednesday,September,Electric Stove,1,25.8
2025-09-03 13:00:00,2025-09-03,13:00,Wednesday,September,TV,0,26.8
2025-09-03 13:00:00,2025-09-03,13:00,Wednesday,September,Washing Machine,0,26.8
2025-09-03 13:00:00,2025-09-03,13:00,Wednesday,September,AC,0,26.8
2025-09-03 13:00:00,2025-09-03,13:00,Wednesday,September,Refrigerator,1,26.8
2025-09-03 13:00:00,2025-09-03,13:00,Wednesday,September,Microwave,0,26.8
2025-09-03 13:00:00,2025-09-03,13:00,Wednesday,September,Water Heater,0,26.8
2025-09-03 13:00:00,2025-09-03,13:00,Wednesday,September,Lights,0,26.8
2025-09-03 13:00:00,2025-09-03,13:00,Wednesday,September,Fan,1,26.8
2025-09-03 13:00:00,2025-09-03,13:00,Wednesday,September,Dishwasher,0,26.8
2025-09-03 13:00:00,2025-09-03,13:00,Wednesday,September,Electric Stove,0,26.8
2025-09-03 13:30:00,2025-09-03,13:30,Wednesday,September,TV,0,28.4
2025-09-03 13:30:00,2025-09-03,13:30,Wednesday,September,Washing Machine,0,28.4
2025-09-03 13:30:00,2025-09-03,13:30,Wednesday,September,AC,1,28.4
2025-09-03 13:30:00,2025-09-03,13:30,Wednesday,September,Refrigerator,1,28.4
2025-09-03 13:30:00,2025-09-03,13:30,Wednesday,September,Microwave,0,28.4
2025-09-03 13:30:00,2025-09-03,13:30,Wednesday,September,Water Heater,0,28.4
2025-09-03 13:30:00,2025-09-03,13:30,Wednesday,September,Lights,0,28.4
2025-09-03 13:30:00,2025-09-03,13:30,Wednesday,September,Fan,1,28.4
2025-09-03 13:30:00,2025-09-03,13:30,Wednesday,September,Dishwasher,0,28.4
2025-09-03 13:30:00,2025-09-03,13:30,Wednesday,September,Electric Stove,1,28.4
2025-09-03 14:00:00,2025-09-03,14:00,Wednesday,September,TV,1,25.1
2025-09-03 14:00:00,2025-09-03,14:00,Wednesday,September,Washing Machine,0,25.1
2025-09-03 14:00:00,2025-09-03,14:00,Wednesday,September,AC,1,25.1
2025-09-03 14:00:00,2025-09-03,14:00,Wednesday,September,Refrigerator,1,25.1
2025-09-03 14:00:00,2025-09-03,14:00,Wednesday,September,Microwave,0,25.1
2025-09-03 14:00:00,2025-09-03,14:00,Wednesday,September,Water Heater,1,25.1
2025-09-03 14:00:00,2025-09-03,14:00,Wednesday,September,Lights,0,25.1
2025-09-03 14:00:00,2025-09-03,14:00,Wednesday,September,Fan,1,25.1
2025-09-03 14:00:00,2025-09-03,14:00,Wednesday,September,Dishwasher,0,25.1
2025-09-03 14:00:00,2025-09-03,14:00,Wednesday,September,Electric Stove,0,25.1
2025-09-03 14:30:00,2025-09-03,14:30,Wednesday,September,TV,0,25.0
2025-09-03 14:30:00,2025-09-03,14:30,Wednesday,September,Washing Machine,0,25.0
2025-09-03 14:30:00,2025-09-03,14:30,Wednesday,September,AC,1,25.0
2025-09-03 14:30:00,2025-09-03,14:30,Wednesday,September,Refrigerator,1,25.0
2025-09-03 14:30:00,2025-09-03,14:30,Wednesday,September,Microwave,0,25.0
2025-09-03 14:30:00,2025-09-03,14:30,Wednesday,September,Water Heater,0,25.0
2025-09-03 14:30:00,2025-09-03,14:30,Wednesday,September,Lights,0,25.0
2025-09-03 14:30:00,2025-09-03,14:30,Wednesday,September,Fan,0,25.0
2025-09-03 14:30:00,2025-09-03,14:30,Wednesday,September,Dishwasher,0,25.0
2025-09-03 14:30:00,2025-09-03,14:30,Wednesday,September,Electric Stove,0,25.0
2025-09-03 15:00:00,2025-09-03,15:00,Wednesday,September,TV,1,24.7
2025-09-03 15:00:00,2025-09-03,15:00,Wednesday,September,Washing Machine,1,24.7
2025-09-03 15:00:00,2025-09-03,15:00,Wednesday,September,AC,1,24.7
2025-09-03 15:00:00,2025-09-03,15:00,Wednesday,September,Refrigerator,1,24.7
2025-09-03 15:00:00,2025-09-03,15:00,Wednesday,September,Microwave,1,24.7
2025-09-03 15:00:00,2025-09-03,15:00,Wednesday,September,Water Heater,1,24.7
2025-09-03 15:00:00,2025-09-03,15:00,Wednesday,September,Lights,0,24.7
2025-09-03 15:00:00,2025-09-03,15:00,Wednesday,September,Fan,0,24.7
2025-09-03 15:00:00,2025-09-03,15:00,Wednesday,September,Dishwasher,0,24.7
2025-09-03 15:00:00,2025-09-03,15:00,Wednesday,September,Electric Stove,0,24.7
2025-09-03 15:30:00,2025-09-03,15:30,Wednesday,September,TV,0,26.5
2025-09-03 15:30:00,2025-09-03,15:30,Wednesday,September,Washing Machine,0,26.5
2025-09-03 15:30:00,2025-09-03,15:30,Wednesday,September,AC,1,26.5
2025-09-03 15:30:00,2025-09-03,15:30,Wednesday,September,Refrigerator,1,26.5
2025-09-03 15:30:00,2025-09-03,15:30,Wednesday,September,Microwave,0,26.5
2025-09-03 15:30:00,2025-09-03,15:30,Wednesday,September,Water Heater,0,26.5
2025-09-03 15:30:00,2025-09-03,15:30,Wednesday,September,Lights,0,26.5
2025-09-03 15:30:00,2025-09-03,15:30,Wednesday,September,Fan,1,26.5
2025-09-03 15:30:00,2025-09-03,15:30,Wednesday,September,Dishwasher,0,26.5
2025-09-03 15:30:00,2025-09-03,15:30,Wednesday,September,Electric Stove,0,26.5
2025-09-03 16:00:00,2025-09-03,16:00,Wednesday,September,TV,0,23.6
2025-09-03 16:00:00,2025-09-03,16:00,Wednesday,September,Washing Machine,0,23.6
2025-09-03 16:00:00,2025-09-03,16:00,Wednesday,September,AC,1,23.6
2025-09-03 16:00:00,2025-09-03,16:00,Wednesday,September,Refrigerator,1,23.6
2025-09-03 16:00:00,2025-09-03,16:00,Wednesday,September,Microwave,0,23.6
2025-09-03 16:00:00,2025-09-03,16:00,Wednesday,September,Water Heater,0,23.6
2025-09-03 16:00:00,2025-09-03,16:00,Wednesday,September,Lights,0,23.6
2025-09-03 16:00:00,2025-09-03,16:00,Wednesday,September,Fan,1,23.6
2025-09-03 16:00:00,2025-09-03,16:00,Wednesday,September,Dishwasher,0,23.6
2025-09-03 16:00:00,2025-09-03,16:00,Wednesday,September,Electric Stove,0,23.6
2025-09-03 16:30:00,2025-09-03,16:30,Wednesday,September,TV,0,24.5
2025-09-03 16:30:00,2025-09-03,16:30,Wednesday,September,Washing Machine,0,24.5
2025-09-03 16:30:00,2025-09-03,16:30,Wednesday,September,AC,1,24.5
2025-09-03 16:30:00,2025-09-03,16:30,Wednesday,September,Refrigerator,1,24.5
2025-09-03 16:30:00,2025-09-03,16:30,Wednesday,September,Microwave,0,24.5
2025-09-03 16:30:00,2025-09-03,16:30,Wednesday,September,Water Heater,0,24.5
2025-09-03 16:30:00,2025-09-03,16:30,Wednesday,September,Lights,0,24.5
2025-09-03 16:30:00,2025-09-03,16:30,Wednesday,September,Fan,1,24.5
